224,169.86,100.10,2,163.87,117.05

225,139.71,106.04,2,163.57,116.83

226,72.70,101.04,2,163.12,116.52

227,-9.88,84.40,2,162.22,115.87

228,-81.82,59.47,2,160.64,114.75

229,-117.41,32.94,2,158.35,113.11

230,-108.86,11.67,2,155.51,111.08

231,-151.43,-12.80,2,152.04,108.60

232,-156.16,-34.30,2,148.04,105.75

233,-132.23,-48.99,2,143.71,102.65

234,-62.14,-50.96,2,139.41,99.58

235,8.20,-42.09,2,135.44,96.74

236,79.24,-23.89,2,132.06,94.33

237,146.17,1.62,2,129.47,92.48

238,202.03,31.68,2,127.77,91.26

239,248.19,64.16,2,127.01,90.72

240,262.61,93.92,2,127.10,90.78

241,459.58,148.77,2,128.72,91.94

242,536.02,206.86,3,131.94,94.24

243,516.07,253.24,3,136.39,97.42

244,691.26,318.94,3,142.59,101.85

245,791.74,389.86,3,150.66,107.61

246,801.93,451.67,3,160.29,114.49

247,941.15,525.09,3,171.79,122.71

248,1033.09,601.29,3,185.19,132.28

249,989.50,659.52,3,199.95,142.82

250,1025.85,714.47,3,215.96,154.26

258,543.43,688.82,3,230.93,164.95

260,314.72,632.70,3,244.02,174.30

261,240.01,573.80,3,255.21,182.29

262,172.11,513.54,3,264.48,188.92

263,94.52,450.69,3,271.81,194.15

264,69.06,393.45,3,277.39,198.14

265,52.93,342.37,3,281.43,201.02

266,44.20,297.64,3,284.14,202.96

267,22.13,256.32,3,285.63,204.02

268,3.75,218.43,3,286.03,204.31

269,-10.73,184.06,3,285.47,203.91

270,-38.78,150.63,3,283.98,202.84

271,-16.01,125.64,3,281.81,201.30

272,6.43,107.75,3,279.20,199.43

273,24.83,95.32,3,276.28,197.34

274,32.53,85.90,3,273.16,195.11

275,-1.48,72.79,3,269.73,192.67

276,-48.21,54.64,3,265.87,189.91

277,-47.13,39.38,3,261.66,186.90

