509,6803.94,4784.15,6,1484.92,1060.66

510,4663.59,4766.07,6,1588.67,1134.76

511,2180.15,4378.18,6,1679.49,1199.63

512,1112.30,3888.30,6,1754.77,1253.41

513,238.89,3340.89,6,1813.22,1295.16

514,-685.48,2736.93,6,1853.59,1323.99

515,222.58,2359.78,6,1882.59,1344.71

516,801.46,2126.03,6,1904.47,1360.33

517,455.58,1875.46,6,1918.89,1370.64

518,229.93,1628.63,6,1926.11,1375.80

519,415.11,1446.60,6,1928.10,1377.21

520,551.26,1312.30,6,1926.28,1375.91

521,731.13,1225.13,6,1922.06,1372.90

522,134.55,1061.54,6,1913.34,1366.67

523,-289.95,858.82,6,1899.12,1356.51

524,-484.78,657.28,6,1879.54,1342.53

525,-228.37,524.43,6,1856.63,1326.17

526,-209.59,414.33,6,1831.10,1307.93

527,-376.74,295.67,6,1802.76,1287.69

528,-572.93,165.38,6,1771.33,1265.24

529,-659.18,41.69,6,1737.08,1240.77

530,-611.14,-56.23,6,1703.91,1217.08

531,-712.29,-154.64,6,1674.16,1195.83

532,-910.20,-267.98,6,1648.18,1177.27

533,-847.43,-354.89,6,1625.15,1160.82

534,-758.10,-415.38,6,1604.28,1145.92

535,-658.17,-451.79,6,1584.85,1132.03

536,-611.97,-475.82,6,1566.47,1118.91

537,-532.28,-484.29,6,1548.70,1106.22

538,-305.19,-457.42,6,1530.54,1093.24

539,131.48,-369.09,6,1510.26,1078.76

540,340.96,-262.58,6,1487.41,1062.43

541,297.29,-178.60,6,1462.66,1044.76

542,165.51,-126.98,6,1436.96,1026.40

543,254.51,-69.76,6,1410.18,1007.27

544,530.83,20.33,6,1382.54,987.53

545,712.18,124.11,6,1358.37,970.26

546,100.16,120.52,6,1334.57,953.27

547,-234.74,67.23,6,1309.76,935.55

548,-329.74,7.68,6,1283.78,916.99

549,-394.76,-52.69,6,1259.58,899.70

550,-347.53,-96.91,6,1237.11,883.65

558,-619.95,-175.37,6,1217.27,869.48

559,-610.16,-240.59,6,1199.66,856.90

560,-593.66,-293.55,6,1183.89,845.64

561,-448.04,-316.72,6,1169.08,835.06

562,-287.28,-312.31,6,1154.44,824.60

563,-198.85,-295.29,6,1139.62,814.02

564,-195.60,-280.33,6,1124.68,803.34

565,-115.02,-255.54,6,1109.34,792.39

566,69.75,-206.74,6,1092.94,780.67

567,409.85,-114.25,6,1074.28,767.35

568,694.91,7.12,6,1053.00,752.14

569,817.51,128.68,6,1035.54,739.67

570,516.59,186.87,6,1020.06,728.62

571,256.59,197.32,6,1005.19,717.99

572,260.43,206.79,6,990.87,707.77

573,540.41,256.83,6,978.25,698.75

574,944.68,360.01,6,968.76,691.97

575,1049.11,463.38,6,962.36,687.40

576,998.48,543.64,6,958.34,684.53

577,1193.43,641.11,6,957.12,683.66

578,1141.67,716.19,6,958.03,684.31

579,1334.04,808.87,6,961.52,686.80

580,1533.77,917.61,6,967.98,691.42

581,1655.20,1028.24,7,977.41,698.15

582,1118.93,1041.85,7,987.04,705.03

583,408.70,946.88,7,993.81,709.86

584,1119.77,972.81,7,1001.17,715.12

585,2200.54,1156.97,7,1013.54,723.96

586,2176.97,1309.97,7,1029.95,735.68

587,2836.47,1538.94,7,1052.44,751.74

588,4167.37,1933.21,7,1085.52,775.37

589,6990.56,2691.81,7,1139.18,813.70

590,7431.63,3402.78,7,1211.68,865.48

591,7575.39,4028.67,7,1300.25,928.75

592,7741.85,4585.65,7,1402.64,1001.89

593,3286.36,4390.76,7,1497.53,1069.66

594,4287.91,4375.33,7,1590.09,1135.78

595,5306.04,4514.94,7,1684.70,1203.36

596,7662.75,4987.11,7,1790.65,1279.04

597,8332.81,5488.96,7,1908.53,1363.23

598,6981.52,5712.85,7,2030.32,1450.23

599,4308.71,5502.23,7,2143.77,1531.27

600,2846.06,5103.80,7,2243.80,1602.72

608,-235.77,4302.86,7,2319.41,1656.72

609,300.23,3702.47,7,2376.69,1697.63

610,1072.92,3308.04,7,2421.78,1729.84

611,1046.84,2968.86,7,2456.47,1754.62

612,112.76,2540.44,7,2478.48,1770.34

